fid,lo_tp_quad,lo_tp_lote,SQL,IPTU22_QtdProprietarios,IPTU22_AnoConstrucaoCorrigido,IPTU22_AreaTerreno,IPTU22_AreaConstruida,IPTU22_AreaOcupada,IPTU22_CA,IPTU22_QtdPavimentos,IPTU22_QtdEsquinas,IPTU22_TipoTerreno,IPTU22_Testada,IPTU_Progressivo,PEUC,Tombado,Ocupado,Publico,UnicoDono,Tipologia
"4955",F,F,"0030200065","1","1939","68.0","40.0","40.0","6","10","0.0",Terreno interno,"7,50",Não,Não,Não,Não,Não,Sim,Residencial
"4956",F,F,"0080090034","1","1933","108.0","60.0","60.0","6","10","0.0",Normal,"4,50",Não,Não,Não,Não,Não,Sim,Residencial
"4957",F,F,"0030440067","1","1924","58.0","50.0","50.0","9","10","0.0",Terreno interno,"3,90",Não,Não,Não,Não,Não,Sim,Residencial
"4958",F,F,"0080190000","2","1974","168.0","55.0","168.0","10","50","1.0",De esquina,"28,00",Não,Não,Não,Não,Não,Não,Uso Misto
"4960",F,F,"0080380028","1","1939","348.0","589.0","300.0","17","20","0.0",Normal,"8,10",Não,Não,Não,Não,Não,Sim,Não Residencial
"4961",F,F,"0020780008","1","1939","119.0","80.0","80.0","7","10","0.0",Normal,"7,00",Não,Não,Sim,Não,Não,Sim,Residencial
"4962",F,F,"0020170022","1","1964","480.0","1078.0","430.0","22","30","0.0",Normal,"17,00",Não,Não,Não,Não,Não,Sim,Uso Misto
"4963",F,F,"0030210017","1","1980","186.0","341.0","171.0","18","20","0.0",Normal,"6,20",Não,Não,Não,Não,Não,Sim,Não Residencial
"4964",F,F,"0030280094","1","1982","703.0","762.0","703.0","11","20","0.0",Normal,"21,00",Não,Não,Não,Não,Não,Sim,Não Residencial
"4966",F,F,"0030280093","1","1979","705.0","655.0","600.0","9","20","0.0",Normal,"16,00",Não,Não,Não,Não,Não,Sim,Não Residencial
"4968",F,F,"0020560001","1","1944","130.0","200.0","130.0","15","20","1.0",De esquina,"5,25",Não,Não,Não,Não,Não,Sim,Uso Misto
"4969",F,F,"0020560042","1","1944","70.0","110.0","70.0","16","20","0.0",Normal,"5,00",Não,Não,Não,Não,Não,Sim,Não Residencial
"4970",F,F,"0020560002","1","1944","162.0","210.0","162.0","13","20","0.0",Normal,"7,35",Não,Não,Não,Não,Não,Sim,Uso Misto
"4971",F,F,"0080090041","1","1954","273.0","200.0","120.0","7","20","0.0",Normal,"6,20",Não,Não,Não,Não,Não,Sim,Residencial
"4973",F,F,"0020540016","1","1970","150.0","240.0","130.0","16","20","0.0",Normal,"6,40",Não,Não,Não,Não,Não,Sim,Uso Misto
"4974",F,F,"0020420011","1","1944","300.0","314.0","230.0","10","20","0.0",Normal,"6,00",Não,Não,Não,Não,Não,Sim,Não Residencial
"4975",F,F,"0030150002","1","1959","2560.0","1600.0","800.0","6","20","0.0",Normal,"55,90",Não,Não,Sim,Não,Sim,Sim,Não Residencial
"4976",F,F,"0020380052","1","1946","140.0","238.0","100.0","17","20","0.0",Normal,"5,20",Não,Não,Não,Não,Não,Sim,Uso Misto
"4977",F,F,"0250840018","1","1959","24.0","40.0","19.0","17","20","0.0",Normal,"6,60",Não,Não,Não,Não,Não,Sim,Não Residencial
"4978",F,F,"0020380000","1","1970","366.0","108.0","334.0","6","40","0.0",Normal,"11,60",Não,Não,Não,Não,Não,Sim,Uso Misto
"4979",F,F,"0030190207","1","1939","100.0","147.0","73.0","15","20","0.0",Normal,"16,60",Não,Não,Não,Não,Não,Sim,Uso Misto
"4980",F,F,"0020780005","1","1970","113.0","80.0","80.0","7","10","0.0",Normal,"7,20",Não,Não,Sim,Não,Não,Sim,Residencial
"4981",F,F,"0020780006","1","1944","113.0","90.0","90.0","8","10","0.0",Normal,"7,20",Não,Não,Sim,Não,Não,Sim,Residencial
"4982",F,F,"0030410026","1","1964","109.0","120.0","60.0","11","20","0.0",Normal,"5,10",Não,Não,Não,Não,Não,Sim,Residencial
"4983",F,F,"0030410025","1","1975","109.0","100.0","97.0","9","20","0.0",Normal,"5,10",Não,Não,Não,Não,Não,Sim,Não Residencial
"4984",F,F,"0080090000","1","1939","170.0","104.0","52.0","6","20","0.0",Normal,"12,00",Não,Não,Não,Não,Não,Sim,Residencial
"4985",F,F,"0030110092","1","1919","59.0","70.0","59.0","12","10","0.0",Normal,"3,90",Não,Não,Não,Não,Não,Sim,Residencial
"4986",F,F,"0080090008","1","0","274.0","0.0","0.0","0","0","0.0",Normal,"6,10",Não,Não,Não,Não,Não,Sim,Terreno
"4987",F,F,"0080090032","1","1969","110.0","180.0","90.0","16","20","0.0",Normal,"4,60",Não,Não,Não,Não,Não,Sim,Uso Misto
"4988",F,F,"0030620013","1","1978","108.0","186.0","108.0","17","20","0.0",Normal,"4,50",Não,Não,Não,Não,Não,Sim,Não Residencial
"4990",F,F,"0030560007","1","1975","434.0","487.0","415.0","11","10","2.0",De duas ou mais,"31,20",Não,Não,Não,Não,Não,Sim,Não Residencial
"4991",F,F,"0030280004","1","1919","202.0","250.0","125.0","12","20","0.0",Normal,"6,30",Não,Não,Não,Não,Não,Sim,Residencial
"4992",F,F,"0020580042","1","1970","180.0","172.0","172.0","10","10","0.0",Normal,"5,00",Não,Não,Não,Não,Não,Sim,Uso Misto
"4993",F,F,"0080270019","1","1970","765.0","750.0","750.0","10","10","0.0",Normal,"17,00",Não,Não,Não,Não,Não,Sim,Não Residencial
"4994",F,F,"0030150038","1","1959","180.0","231.0","115.0","13","20","0.0",Normal,"6,00",Não,Não,Não,Não,Não,Sim,Uso Misto
"4995",F,F,"0030190160","1","1964","64.0","60.0","60.0","9","10","0.0",Normal,"3,95",Não,Não,Não,Não,Não,Sim,Não Residencial
"4996",F,F,"0030190092","1","1939","72.0","60.0","52.0","8","10","1.0",De esquina,"6,60",Não,Não,Não,Não,Não,Sim,Não Residencial
"4997",F,F,"0030270077","1","1987","750.0","890.0","750.0","12","20","0.0",Normal,"25,00",Não,Não,Não,Não,Não,Sim,Não Residencial
"4998",F,F,"0080370012","1","1939","187.0","200.0","120.0","11","20","0.0",Normal,"7,45",Não,Não,Sim,Não,Não,Sim,Residencial
"4999",F,F,"0020460014","1","1952","180.0","280.0","180.0","16","20","0.0",Normal,"6,00",Não,Não,Não,Não,Não,Sim,Uso Misto
"5000",F,F,"0080370011","1","0","183.0","0.0","0.0","0","0","0.0",Normal,"7,30",Não,Não,Sim,Não,Não,Sim,Terreno
"5001",F,F,"0030440116","1","1954","200.0","300.0","200.0","15","20","0.0",Normal,"6,00",Não,Não,Não,Não,Não,Sim,Não Residencial
"5002",F,F,"0020410053","1","1949","342.0","660.0","330.0","19","20","1.0",De esquina,"13,35",Não,Não,Não,Não,Não,Sim,Uso Misto
"5003",F,F,"0020770022","1","1988","181.0","411.0","181.0","23","20","1.0",De esquina,"19,00",Não,Não,Não,Não,Não,Sim,Não Residencial
"5005",F,F,"0030130129","1","1939","275.0","300.0","150.0","11","20","0.0",Normal,"5,00",Não,Não,Não,Não,Não,Sim,Uso Misto
"5006",F,F,"0080250011","1","1939","300.0","250.0","170.0","8","20","0.0",Normal,"10,00",Não,Não,Não,Não,Não,Sim,Não Residencial
"5007",F,F,"0030210002","1","0","150.0","0.0","0.0","0","0","0.0",Normal,"6,00",Não,Não,Não,Não,Não,Sim,Terreno
"5008",F,F,"0080380000","2","1970","132.0","98.0","112.0","15","30","0.0",Normal,"5,30",Não,Não,Não,Não,Não,Não,Uso Misto
"5010",F,F,"0080480044","1","1974","420.0","420.0","420.0","10","10","1.0",De esquina,"19,50",Não,Não,Não,Não,Não,Sim,Não Residencial
"5011",F,F,"0030410208","1","1939","82.0","100.0","50.0","12","20","0.0",Normal,"4,90",Não,Não,Não,Não,Não,Sim,Uso Misto
"5012",F,F,"0030160031","1","1951","456.0","456.0","456.0","10","10","0.0",Normal,"23,90",Não,Não,Não,Não,Não,Sim,Não Residencial
"5013",F,F,"0030120026","1","1970","159.0","389.0","150.0","24","30","0.0",Normal,"6,00",Não,Não,Não,Não,Não,Sim,Uso Misto
"5014",F,F,"0080190065","1","1949","758.0","1000.0","500.0","13","20","0.0",Normal,"16,65",Não,Não,Não,Não,Não,Sim,Não Residencial
"5015",F,F,"0030270063","1","1939","150.0","96.0","96.0","6","10","0.0",Normal,"5,00",Não,Não,Não,Não,Não,Sim,Residencial
"5016",F,F,"0020380019","1","1949","390.0","650.0","325.0","17","20","0.0",Normal,"12,20",Não,Não,Não,Não,Não,Sim,Uso Misto
"5018",F,F,"0020390044","1","1967","200.0","150.0","150.0","8","10","0.0",Normal,"5,00",Não,Não,Não,Não,Não,Sim,Uso Misto
"5019",F,F,"0080170008","1","1986","967.0","370.0","370.0","4","10","0.0",Normal,"18,25",Sim,Não,Não,Não,Não,Sim,Não Residencial
"5020",F,F,"0020800099","1","1929","90.0","70.0","70.0","8","10","0.0",Normal,"6,00",Não,Não,Não,Não,Não,Sim,Residencial
"5021",F,F,"0080370026","1","1977","212.0","424.0","212.0","20","20","1.0",De esquina,"5,50",Não,Não,Não,Não,Não,Sim,Não Residencial
"5022",F,F,"0020850072","1","1970","107.0","100.0","100.0","9","10","0.0",Normal,"4,20",Não,Não,Não,Não,Não,Sim,Não Residencial
"5023",F,F,"0080190005","1","1949","212.0","600.0","150.0","28","40","0.0",Normal,"5,30",Não,Não,Não,Não,Não,Sim,Uso Misto
"5026",F,F,"0020450034","1","1951","146.0","454.0","125.0","31","40","0.0",Normal,"5,20",Não,Não,Não,Não,Não,Sim,Uso Misto
"5027",F,F,"0020580046","1","1949","164.0","300.0","150.0","18","20","1.0",De esquina,"24,00",Não,Não,Não,Não,Não,Sim,Uso Misto
"5028",F,F,"0080080474","1","1965","1063.0","1037.0","971.0","10","20","0.0",Normal,"26,80",Não,Não,Não,Não,Não,Sim,Não Residencial
"5029",F,F,"0030440000","2","1981","612.0","172.0","600.0","6","30","0.0",Normal,"15,30",Não,Não,Não,Não,Não,Não,Uso Misto
"5030",F,F,"0020840006","1","1929","276.0","230.0","230.0","8","10","0.0",Normal,"6,90",Não,Não,Não,Não,Não,Sim,Não Residencial
"5031",F,F,"0030270061","1","0","196.0","0.0","0.0","0","0","0.0",Normal,"7,00",Não,Não,Não,Não,Não,Sim,Terreno
"5032",F,F,"0020420013","1","1981","222.0","156.0","156.0","7","10","0.0",Normal,"6,00",Não,Não,Não,Não,Não,Sim,Não Residencial
"5033",F,F,"0020790001","1","1949","88.0","85.0","85.0","10","10","1.0",De esquina,"16,40",Não,Não,Não,Não,Não,Sim,Não Residencial
"5034",F,F,"0020380056","1","1945","296.0","402.0","260.0","14","30","0.0",Normal,"9,25",Não,Não,Não,Não,Não,Sim,Uso Misto
"5035",F,F,"0020850060","1","1975","597.0","2587.0","597.0","43","50","0.0",Normal,"20,05",Não,Não,Não,Não,Não,Sim,Não Residencial
"5037",F,F,"0020440017","1","1970","142.0","240.0","130.0","17","20","0.0",Normal,"6,00",Não,Não,Não,Não,Não,Sim,Uso Misto
"5038",F,F,"0020900032","1","1978","128.0","128.0","128.0","10","10","0.0",Normal,"5,48",Não,Não,Não,Não,Não,Sim,Não Residencial
"5039",F,F,"0080090215","1","1987","450.0","1000.0","412.0","22","20","0.0",Normal,"10,00",Não,Não,Não,Não,Não,Sim,Não Residencial
"5040",F,F,"0020900033","1","1978","128.0","128.0","128.0","10","10","0.0",Normal,"5,48",Não,Não,Não,Não,Não,Sim,Não Residencial
"5041",F,F,"0030140145","1","1976","83.0","120.0","60.0","14","20","0.0",Normal,"5,20",Não,Não,Não,Não,Não,Sim,Residencial
"5042",F,F,"0080250000","2","1956","420.0","61.0","390.0","3","70","1.0",De esquina,"20,00",Não,Não,Não,Não,Não,Não,Uso Misto
"5043",F,F,"0020810038","1","1934","144.0","130.0","130.0","9","10","0.0",Normal,"3,55",Não,Não,Não,Não,Não,Sim,Uso Misto
"5044",F,F,"0030140203","1","1964","71.0","55.0","55.0","8","10","0.0",Normal,"5,95",Não,Não,Não,Não,Não,Sim,Uso Misto
"5045",F,F,"0020540050","1","1948","169.0","169.0","169.0","10","10","0.0",Normal,"7,50",Não,Não,Não,Não,Não,Sim,Não Residencial
"5046",F,F,"0020410029","1","1944","215.0","215.0","215.0","10","10","0.0",Normal,"6,50",Não,Não,Não,Não,Não,Sim,Não Residencial
"5047",F,F,"0020290020","1","1944","66.0","63.0","63.0","10","10","1.0",De esquina,"12,00",Não,Não,Não,Não,Não,Sim,Não Residencial
"5048",F,F,"0080190015","1","1939","159.0","80.0","50.0","5","20","0.0",Normal,"6,10",Não,Não,Não,Não,Não,Sim,Não Residencial
"5051",F,F,"0020890028","1","1958","247.0","511.0","240.0","21","30","0.0",Normal,"10,00",Não,Não,Não,Não,Não,Sim,Uso Misto
"5052",F,F,"0020380069","1","1929","270.0","180.0","180.0","7","10","0.0",Normal,"10,40",Não,Não,Não,Não,Não,Sim,Não Residencial
"5053",F,F,"0020790025","1","1949","93.0","120.0","60.0","13","20","0.0",Normal,"7,25",Não,Não,Sim,Não,Não,Sim,Residencial
"5054",F,F,"0020760028","1","1961","98.0","80.0","80.0","8","10","0.0",Normal,"4,10",Não,Não,Não,Não,Não,Sim,Residencial
"5055",F,F,"0020380001","1","1944","102.0","96.0","96.0","9","10","1.0",De esquina,"8,80",Não,Não,Não,Não,Não,Sim,Uso Misto
"5057",F,F,"0020290040","1","1944","40.0","40.0","40.0","10","10","0.0",Normal,"4,45",Não,Não,Não,Não,Não,Sim,Não Residencial
"5058",F,F,"0020380066","1","1959","170.0","360.0","160.0","21","30","0.0",Normal,"5,33",Não,Não,Não,Não,Não,Sim,Uso Misto
"5059",F,F,"0020170026","1","1970","325.0","310.0","310.0","10","10","0.0",Normal,"10,00",Não,Não,Não,Não,Não,Sim,Não Residencial
"5060",F,F,"0020890038","1","1954","127.0","100.0","100.0","8","10","0.0",Normal,"5,10",Não,Não,Não,Não,Não,Sim,Não Residencial
"5061",F,F,"0020760002","1","1967","245.0","389.0","245.0","16","20","0.0",Normal,"5,15",Não,Não,Não,Não,Não,Sim,Não Residencial
"5063",F,F,"0020760043","1","1935","510.0","650.0","504.0","13","20","0.0",Normal,"9,00",Não,Não,Não,Não,Não,Sim,Não Residencial
"5064",F,F,"0080480104","1","1976","63.0","30.0","30.0","5","10","0.0",Normal,"3,15",Não,Não,Não,Não,Não,Sim,Não Residencial
"5065",F,F,"0020490043","1","1971","304.0","502.0","291.0","17","20","0.0",Normal,"7,60",Não,Não,Não,Não,Não,Sim,Não Residencial
"5066",F,F,"0020390049","1","1934","196.0","120.0","120.0","6","10","0.0",Normal,"5,25",Não,Não,Não,Não,Não,Sim,Residencial
"5067",F,F,"0020430073","1","1978","167.0","119.0","119.0","7","10","0.0",Normal,"5,30",Não,Não,Não,Não,Não,Sim,Não Residencial
"5068",F,F,"0080190033","1","1939","301.0","150.0","75.0","5","20","0.0",Normal,"6,70",Não,Não,Não,Não,Não,Sim,Uso Misto
"5069",F,F,"0020850044","1","1970","137.0","391.0","130.0","29","30","0.0",Normal,"4,75",Não,Não,Não,Não,Não,Sim,Não Residencial
"5070",F,F,"0020860028","1","1944","460.0","522.0","460.0","11","10","0.0",Normal,"9,60",Não,Não,Não,Não,Não,Sim,Não Residencial
"5071",F,F,"0020850045","1","1954","79.0","115.0","79.0","15","20","0.0",Normal,"5,00",Não,Não,Não,Não,Não,Sim,Uso Misto
"5072",F,F,"0080380001","1","1939","232.0","260.0","200.0","11","30","0.0",Normal,"6,90",Não,Não,Não,Não,Não,Sim,Não Residencial
"5073",F,F,"0020540031","1","1970","120.0","205.0","105.0","17","20","0.0",Normal,"5,00",Não,Não,Não,Não,Não,Sim,Uso Misto
"5074",F,F,"0020430031","1","1970","168.0","200.0","150.0","12","20","0.0",Normal,"4,55",Não,Não,Não,Não,Não,Sim,Não Residencial
"5075",F,F,"0020290023","1","1939","451.0","947.0","400.0","21","30","0.0",Normal,"19,70",Não,Não,Não,Não,Não,Sim,Uso Misto
"5076",F,F,"0020170045","1","1970","219.0","200.0","200.0","9","10","0.0",Normal,"6,66",Não,Não,Não,Não,Não,Sim,Não Residencial
"5077",F,F,"0020430032","1","1965","356.0","851.0","354.0","24","30","0.0",Normal,"8,67",Não,Não,Não,Não,Não,Sim,Não Residencial
"5078",F,F,"0020410044","1","1952","230.0","350.0","175.0","15","20","0.0",Normal,"5,75",Não,Não,Não,Não,Não,Sim,Uso Misto
"5079",F,F,"0020410045","1","1952","230.0","350.0","175.0","15","20","0.0",Normal,"5,75",Não,Não,Não,Não,Não,Sim,Uso Misto
"5081",F,F,"0030420003","1","1934","288.0","378.0","288.0","13","10","0.0",Normal,"8,00",Não,Não,Não,Não,Não,Sim,Não Residencial
"5082",F,F,"0020440013","1","1970","94.0","270.0","90.0","29","30","0.0",Normal,"7,80",Não,Não,Não,Não,Não,Sim,Uso Misto
"5083",F,F,"0020380010","1","1964","86.0","140.0","70.0","16","30","0.0",Normal,"5,00",Não,Não,Não,Não,Não,Sim,Uso Misto
"5084",F,F,"0080360060","1","1958","4486.0","5040.0","3710.0","11","20","1.0",De esquina,"107,35",Não,Não,Não,Não,Sim,Sim,Não Residencial
"5085",F,F,"0020410025","1","1939","235.0","500.0","200.0","21","30","0.0",Normal,"6,70",Não,Não,Não,Não,Não,Sim,Uso Misto
"5086",F,F,"0080080040","1","1969","580.0","1092.0","565.0","19","20","1.0",De esquina,"14,15",Não,Não,Não,Não,Não,Sim,Não Residencial
"5087",F,F,"0020410024","1","1955","245.0","398.0","200.0","16","20","0.0",Normal,"7,00",Não,Não,Não,Não,Não,Sim,Uso Misto
"5088",F,F,"0080080000","3","1991","1564.0","65.0","575.0","1","170","0.0",Normal,"36,65",Não,Não,Não,Não,Não,Não,Uso Misto
"5089",F,F,"0030200060","1","1939","75.0","40.0","40.0","5","10","0.0",Terreno interno,"7,50",Não,Não,Não,Não,Não,Sim,Residencial
"5090",F,F,"0020380081","1","1945","329.0","379.0","329.0","12","20","0.0",Normal,"10,00",Não,Não,Não,Não,Não,Sim,Não Residencial
"5091",F,F,"0020410008","1","1949","173.0","120.0","120.0","7","10","0.0",Normal,"6,95",Não,Não,Não,Não,Não,Sim,Não Residencial
"5093",F,F,"0020410009","1","1949","170.0","120.0","120.0","7","10","0.0",Normal,"4,90",Não,Não,Não,Não,Não,Sim,Não Residencial
"5094",F,F,"0080380024","1","1990","414.0","331.0","166.0","8","20","0.0",Normal,"9,40",Não,Não,Sim,Não,Não,Sim,Não Residencial
"5096",F,F,"0020820056","1","1949","440.0","600.0","300.0","14","20","0.0",Normal,"11,00",Não,Não,Não,Não,Não,Sim,Não Residencial
"5097",F,F,"0020820014","1","1989","225.0","300.0","150.0","13","20","0.0",Normal,"5,50",Não,Não,Não,Não,Não,Sim,Não Residencial
"5098",F,F,"0020550016","1","1975","1087.0","1239.0","1087.0","11","20","0.0",Normal,"14,30",Não,Não,Não,Não,Não,Sim,Não Residencial
"5099",F,F,"0020430069","1","1959","168.0","144.0","144.0","9","10","0.0",Normal,"5,35",Não,Não,Não,Não,Não,Sim,Não Residencial
"5100",F,F,"0020430095","1","1970","597.0","2093.0","560.0","35","40","0.0",Normal,"15,40",Não,Não,Não,Não,Não,Sim,Uso Misto
"5101",F,F,"0020490028","1","1950","90.0","95.0","90.0","11","10","0.0",Normal,"5,00",Não,Não,Não,Não,Não,Sim,Não Residencial
"5102",F,F,"0020570068","1","1959","136.0","112.0","56.0","8","20","0.0",Terreno interno,"9,40",Não,Não,Não,Não,Não,Sim,Residencial
"5103",F,F,"0020490029","1","1987","90.0","216.0","89.0","24","30","0.0",Normal,"5,15",Não,Não,Não,Não,Não,Sim,Não Residencial
"5104",F,F,"0020450019","1","1954","150.0","390.0","140.0","26","30","0.0",Normal,"6,00",Não,Não,Não,Não,Não,Sim,Uso Misto
"5105",F,F,"0020570067","1","1944","81.0","90.0","45.0","11","20","0.0",Terreno interno,"5,30",Não,Não,Não,Não,Não,Sim,Residencial
"5107",F,F,"0020370020","1","1970","250.0","168.0","168.0","7","10","0.0",Normal,"10,00",Não,Não,Não,Não,Não,Sim,Não Residencial
"5108",F,F,"0020430100","1","1989","880.0","700.0","700.0","8","10","0.0",Normal,"21,83",Não,Não,Não,Não,Não,Sim,Não Residencial
"5109",F,F,"0020430013","1","1959","172.0","250.0","160.0","15","20","0.0",Normal,"4,40",Não,Não,Não,Não,Não,Sim,Uso Misto
"5110",F,F,"0020480035","1","1970","2199.0","1983.0","1983.0","9","10","0.0",Normal,"23,20",Não,Não,Não,Não,Não,Sim,Não Residencial
"5111",F,F,"0030410069","1","1939","93.0","200.0","48.0","22","30","0.0",Normal,"7,80",Não,Não,Não,Não,Não,Sim,Não Residencial
"5112",F,F,"0080250026","1","1949","65.0","100.0","50.0","15","20","0.0",Normal,"5,00",Não,Não,Não,Não,Não,Sim,Residencial
"5113",F,F,"0020480045","1","1939","1584.0","1584.0","1584.0","10","10","2.0",De duas ou mais,"48,00",Não,Não,Sim,Não,Não,Sim,Não Residencial
"5115",F,F,"0080190023","1","1939","145.0","120.0","60.0","8","20","0.0",Normal,"6,60",Não,Não,Não,Não,Não,Sim,Residencial
"5116",F,F,"0080250027","1","1949","64.0","100.0","50.0","16","20","0.0",Normal,"4,90",Não,Não,Não,Não,Não,Sim,Uso Misto
"5117",F,F,"0030210029","1","1968","210.0","420.0","210.0","20","20","0.0",Normal,"7,00",Não,Não,Não,Não,Não,Sim,Não Residencial
"5118",F,F,"0020570073","1","1950","80.0","108.0","60.0","14","20","0.0",Terreno interno,"5,20",Não,Não,Não,Não,Não,Sim,Residencial
"5119",F,F,"0080360023","1","1939","230.0","100.0","100.0","4","10","0.0",Normal,"5,60",Não,Não,Não,Não,Não,Sim,Uso Misto
"5120",F,F,"0020390246","1","1947","280.0","280.0","280.0","10","10","1.0",De esquina,"11,35",Não,Não,Não,Não,Não,Sim,Não Residencial
"5121",F,F,"0020390052","1","1954","40.0","40.0","40.0","10","10","0.0",Normal,"5,50",Não,Não,Não,Não,Não,Sim,Não Residencial
"5122",F,F,"0030140162","1","1964","85.0","40.0","40.0","5","10","0.0",Normal,"6,10",Não,Não,Não,Não,Não,Sim,Residencial
"5123",F,F,"0030210000","1","1949","177.0","119.0","100.0","7","20","0.0",Normal,"5,90",Não,Não,Não,Não,Não,Sim,Residencial
"5125",F,F,"0030420061","1","1919","208.0","170.0","166.0","8","10","0.0",Normal,"6,95",Não,Não,Não,Não,Não,Sim,Não Residencial
"5126",F,F,"0080480008","1","1939","338.0","610.0","305.0","18","20","0.0",Normal,"8,60",Não,Não,Não,Não,Não,Sim,Não Residencial
"5127",F,F,"0020540011","1","1970","186.0","260.0","160.0","14","20","1.0",De esquina,"9,80",Não,Não,Não,Não,Não,Sim,Uso Misto
"5128",F,F,"0020460040","1","1954","685.0","4038.0","600.0","59","80","1.0",De esquina,"29,50",Não,Não,Não,Não,Não,Sim,Uso Misto
"5129",F,F,"0020540012","1","1970","160.0","240.0","120.0","15","20","0.0",Normal,"6,40",Não,Não,Não,Não,Não,Sim,Uso Misto
"5130",F,F,"0020820032","1","1929","40.0","40.0","40.0","10","10","0.0",Lote de fundos,"0,00",Não,Não,Não,Não,Não,Sim,Não Residencial
"5131",F,F,"0030370044","1","1959","63.0","60.0","50.0","10","10","0.0",Normal,"6,30",Não,Não,Não,Não,Não,Sim,Não Residencial
"5132",F,F,"0020560019","1","1970","120.0","215.0","120.0","18","20","0.0",Normal,"6,00",Não,Não,Não,Não,Não,Sim,Uso Misto
"5133",F,F,"0080080002","1","0","616.0","0.0","0.0","0","0","1.0",De esquina,"20,00",Não,Não,Não,Não,Não,Sim,Terreno
"5134",F,F,"0020860027","1","1945","259.0","255.0","255.0","10","10","0.0",Normal,"5,25",Não,Não,Não,Não,Não,Sim,Não Residencial
"5135",F,F,"0020290014","1","1944","44.0","41.0","41.0","9","10","0.0",Normal,"7,00",Não,Não,Não,Não,Não,Sim,Não Residencial
"5136",F,F,"0020430067","1","1970","195.0","530.0","190.0","27","30","0.0",Normal,"6,00",Não,Não,Não,Não,Não,Sim,Uso Misto
"5137",F,F,"0020390103","1","1941","310.0","306.0","306.0","10","10","0.0",Normal,"11,40",Não,Não,Não,Não,Não,Sim,Não Residencial
"5138",F,F,"0020450055","1","1949","160.0","150.0","150.0","9","10","0.0",Normal,"4,95",Não,Não,Não,Não,Não,Sim,Não Residencial
"5139",F,F,"0020430068","1","1976","192.0","162.0","162.0","8","10","0.0",Normal,"6,00",Não,Não,Não,Não,Não,Sim,Não Residencial
"5140",F,F,"0020390086","1","1944","180.0","165.0","165.0","9","10","1.0",De esquina,"30,00",Não,Não,Não,Não,Não,Sim,Não Residencial
"5141",F,F,"0020450056","1","1949","150.0","150.0","150.0","10","10","0.0",Normal,"4,95",Não,Não,Não,Não,Não,Sim,Não Residencial
"5142",F,F,"0020560032","1","1944","65.0","110.0","65.0","17","20","0.0",Normal,"5,00",Não,Não,Não,Não,Não,Sim,Residencial
"5143",F,F,"0020430071","1","1949","169.0","134.0","134.0","8","10","0.0",Normal,"5,35",Não,Não,Não,Não,Não,Sim,Não Residencial
"5144",F,F,"0080480005","1","1939","462.0","700.0","350.0","15","20","0.0",Normal,"11,00",Não,Não,Não,Não,Não,Sim,Não Residencial
"5145",F,F,"0020900007","1","1970","251.0","251.0","251.0","10","10","0.0",Normal,"10,66",Não,Não,Não,Não,Não,Sim,Não Residencial
"5146",F,F,"0020540036","1","1944","364.0","450.0","250.0","12","20","0.0",Normal,"13,00",Não,Não,Não,Não,Não,Sim,Uso Misto
"5147",F,F,"0020900008","1","1958","249.0","210.0","210.0","8","10","0.0",Normal,"10,96",Não,Não,Não,Não,Não,Sim,Não Residencial
"5149",F,F,"0020810065","1","1934","752.0","650.0","650.0","9","10","0.0",Normal,"13,20",Não,Não,Não,Não,Não,Sim,Não Residencial
